rich.progress.GetTimeCallable	rich.progress.GetTimeCallable	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.GetTimeCallable	yes	0	
rich.progress.MofNCompleteColumn	rich.progress.MofNCompleteColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.MofNCompleteColumn	yes	0	Renders completed count/total, e.g. '  10/1000'.
rich.progress.Progress	rich.progress.Progress	class	rich	api/rich.progress.md	yes	importable	rich.progress.Progress	yes	0	Renders an auto-updating progress bar(s).
rich.progress.ProgressColumn	rich.progress.ProgressColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.ProgressColumn	yes	0	Base class for a widget to use in progress display.
rich.progress.ProgressSample	rich.progress.ProgressSample	class	rich	api/rich.progress.md	yes	importable	rich.progress.ProgressSample	yes	0	Sample of progress for a given time.
rich.progress.ProgressType	rich.progress.ProgressType	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.ProgressType	yes	0	
rich.progress.RenderableColumn	rich.progress.RenderableColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.RenderableColumn	yes	0	A column to insert an arbitrary column.
rich.progress.SpinnerColumn	rich.progress.SpinnerColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.SpinnerColumn	yes	0	A column with a 'spinner' animation.
rich.progress.Task	rich.progress.Task	class	rich	api/rich.progress.md	yes	importable	rich.progress.Task	yes	0	Information regarding a progress task.
rich.progress.TaskID	rich.progress.TaskID	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.TaskID	yes	0	
rich.progress.TaskProgressColumn	rich.progress.TaskProgressColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.TaskProgressColumn	yes	0	Show task progress as a percentage.
rich.progress.TextColumn	rich.progress.TextColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.TextColumn	yes	0	A column containing text.
rich.progress.TimeElapsedColumn	rich.progress.TimeElapsedColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.TimeElapsedColumn	yes	0	Renders time elapsed.
rich.progress.TimeRemainingColumn	rich.progress.TimeRemainingColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.TimeRemainingColumn	yes	0	Renders estimated time remaining.
rich.progress.TotalFileSizeColumn	rich.progress.TotalFileSizeColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.TotalFileSizeColumn	yes	0	Renders total filesize.
rich.progress.TransferSpeedColumn	rich.progress.TransferSpeedColumn	class	rich	api/rich.progress.md	yes	importable	rich.progress.TransferSpeedColumn	yes	0	Renders human readable transfer speed.
rich.progress._I	rich.progress._I	attribute	rich	api/rich.progress.md	no	internal	-	no	0	
rich.progress._ReadContext	rich.progress._ReadContext	class	rich	api/rich.progress.md	no	internal	-	no	0	A utility class to handle a context for both a reader and a progress.
rich.progress._Reader	rich.progress._Reader	class	rich	api/rich.progress.md	no	internal	-	no	0	A reader that tracks progress while it's being read from.
rich.progress._TrackThread	rich.progress._TrackThread	class	rich	api/rich.progress.md	no	internal	-	no	0	A thread to periodically update progress.
rich.progress.console	rich.progress.console	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.console	no	0	
rich.progress.examples	rich.progress.examples	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.examples	no	0	
rich.progress.open	rich.progress.open	function	rich	api/rich.progress.md	yes	importable	rich.progress.open	yes	0	Read bytes from a file while tracking progress.
rich.progress.progress_renderables	rich.progress.progress_renderables	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.progress_renderables	no	0	
rich.progress.syntax	rich.progress.syntax	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.syntax	no	0	
rich.progress.table	rich.progress.table	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.table	no	0	
rich.progress.task1	rich.progress.task1	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.task1	no	0	
rich.progress.task2	rich.progress.task2	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.task2	no	0	
rich.progress.task3	rich.progress.task3	attribute	rich	api/rich.progress.md	yes	importable	rich.progress.task3	no	0	
rich.progress.track	rich.progress.track	function	rich	api/rich.progress.md	yes	importable	rich.progress.track	yes	0	Track progress by iterating over a sequence.
rich.progress.wrap_file	rich.progress.wrap_file	function	rich	api/rich.progress.md	yes	importable	rich.progress.wrap_file	yes	0	Read bytes from a file while tracking progress.
rich.progress_bar.PULSE_SIZE	rich.progress_bar.PULSE_SIZE	attribute	rich	api/rich.progress_bar.md	yes	importable	rich.progress_bar.PULSE_SIZE	yes	0	
rich.progress_bar.ProgressBar	rich.progress_bar.ProgressBar	class	rich	api/rich.progress_bar.md	yes	importable	rich.progress_bar.ProgressBar	yes	1	Renders a (progress) bar. Used by rich.progress.
rich.progress_bar.bar	rich.progress_bar.bar	attribute	rich	api/rich.progress_bar.md	yes	importable	rich.progress_bar.bar	no	0	
rich.progress_bar.console	rich.progress_bar.console	attribute	rich	api/rich.progress_bar.md	yes	importable	rich.progress_bar.console	no	0	
rich.prompt.Confirm	rich.prompt.Confirm	class	rich	api/rich.prompt.md	yes	importable	rich.prompt.Confirm	yes	0	A yes / no confirmation prompt.
rich.prompt.DefaultType	rich.prompt.DefaultType	attribute	rich	api/rich.prompt.md	yes	importable	rich.prompt.DefaultType	yes	0	
rich.prompt.FloatPrompt	rich.prompt.FloatPrompt	class	rich	api/rich.prompt.md	yes	importable	rich.prompt.FloatPrompt	yes	0	A prompt that returns a float.
rich.prompt.IntPrompt	rich.prompt.IntPrompt	class	rich	api/rich.prompt.md	yes	importable	rich.prompt.IntPrompt	yes	0	A prompt that returns an integer.
rich.prompt.InvalidResponse	rich.prompt.InvalidResponse	class	rich	api/rich.prompt.md	yes	importable	rich.prompt.InvalidResponse	yes	0	Exception to indicate a response was invalid. Raise this within process_response() to indicate an error and provide an error message.
rich.prompt.Prompt	rich.prompt.Prompt	class	rich	api/rich.prompt.md	yes	importable	rich.prompt.Prompt	yes	0	A prompt that returns a str.
rich.prompt.PromptBase	rich.prompt.PromptBase	class	rich	api/rich.prompt.md	yes	importable	rich.prompt.PromptBase	yes	0	Ask the user for input until a valid response is received. This is the base class, see one of the concrete classes for examples.
rich.prompt.PromptError	rich.prompt.PromptError	class	rich	api/rich.prompt.md	yes	importable	rich.prompt.PromptError	yes	0	Exception base class for prompt related errors.
rich.prompt.PromptType	rich.prompt.PromptType	attribute	rich	api/rich.prompt.md	yes	importable	rich.prompt.PromptType	yes	0	
rich.prompt.doggie	rich.prompt.doggie	attribute	rich	api/rich.prompt.md	yes	importable	rich.prompt.doggie	no	0	
rich.prompt.fruit	rich.prompt.fruit	attribute	rich	api/rich.prompt.md	yes	importable	rich.prompt.fruit	no	0	
rich.prompt.password	rich.prompt.password	attribute	rich	api/rich.prompt.md	yes	importable	rich.prompt.password	no	0	
rich.prompt.result	rich.prompt.result	attribute	rich	api/rich.prompt.md	yes	importable	rich.prompt.result	no	0	
rich.protocol._GIBBERISH	rich.protocol._GIBBERISH	attribute	rich	api/rich.protocol.md	no	internal	-	no	0	
rich.protocol.is_renderable	rich.protocol.is_renderable	function	rich	api/rich.protocol.md	yes	importable	rich.protocol.is_renderable	yes	2	Check if an object may be rendered by Rich.
rich.protocol.rich_cast	rich.protocol.rich_cast	function	rich	api/rich.protocol.md	yes	importable	rich.protocol.rich_cast	yes	2	Cast an object to a renderable by calling __rich__ if present.
rich.reconfigure	rich.reconfigure	function	rich	api/rich.md	yes	importable	rich.reconfigure	yes	0	Reconfigures the global console by replacing it with another.
rich.region.Region	rich.region.Region	class	rich	api/rich.region.md	yes	importable	rich.region.Region	yes	2	Defines a rectangular region of the screen.
rich.repr.Foo	rich.repr.Foo	class	rich	api/rich.repr.md	yes	importable	rich.repr.Foo	no	0	
rich.repr.ReprError	rich.repr.ReprError	class	rich	api/rich.repr.md	yes	importable	rich.repr.ReprError	yes	0	An error occurred when attempting to build a repr.
rich.repr.Result	rich.repr.Result	attribute	rich	api/rich.repr.md	yes	importable	rich.repr.Result	yes	5	
rich.repr.RichReprResult	rich.repr.RichReprResult	attribute	rich	api/rich.repr.md	yes	importable	rich.repr.RichReprResult	yes	1	
rich.repr.T	rich.repr.T	attribute	rich	api/rich.repr.md	yes	importable	rich.repr.T	yes	0	
rich.repr.auto	rich.repr.auto	function	rich	api/rich.repr.md	yes	importable	rich.repr.auto	yes	0	Class decorator to create __repr__ from __rich_repr__
rich.repr.console	rich.repr.console	attribute	rich	api/rich.repr.md	yes	importable	rich.repr.console	no	0	
rich.repr.foo	rich.repr.foo	attribute	rich	api/rich.repr.md	yes	importable	rich.repr.foo	no	0	
rich.repr.rich_repr	rich.repr.rich_repr	function	rich	api/rich.repr.md	yes	importable	rich.repr.rich_repr	yes	4	
rich.rule.Rule	rich.rule.Rule	class	rich	api/rich.rule.md	yes	importable	rich.rule.Rule	yes	3	A console renderable to draw a horizontal rule (line).
rich.rule.console	rich.rule.console	attribute	rich	api/rich.rule.md	yes	importable	rich.rule.console	no	0	
rich.rule.text	rich.rule.text	attribute	rich	api/rich.rule.md	yes	importable	rich.rule.text	no	0	
rich.scope.render_scope	rich.scope.render_scope	function	rich	api/rich.scope.md	yes	importable	rich.scope.render_scope	yes	1	Render python variables in a given scope.
rich.scope.test	rich.scope.test	function	rich	api/rich.scope.md	yes	importable	rich.scope.test	no	0	
rich.screen.Screen	rich.screen.Screen	class	rich	api/rich.screen.md	yes	importable	rich.screen.Screen	yes	2	A renderable that fills the terminal screen and crops excess.
rich.segment.ControlCode	rich.segment.ControlCode	attribute	rich	api/rich.segment.md	yes	importable	rich.segment.ControlCode	yes	2	
rich.segment.ControlType	rich.segment.ControlType	class	rich	api/rich.segment.md	yes	importable	rich.segment.ControlType	yes	3	Non-printable control codes which typically translate to ANSI codes.
rich.segment.Segment	rich.segment.Segment	class	rich	api/rich.segment.md	yes	importable	rich.segment.Segment	yes	21	A piece of text with associated style. Segments are produced by the Console render process and are ultimately converted in to strings to be written to the terminal.
rich.segment.SegmentLines	rich.segment.SegmentLines	class	rich	api/rich.segment.md	yes	importable	rich.segment.SegmentLines	yes	0	
rich.segment.Segments	rich.segment.Segments	class	rich	api/rich.segment.md	yes	importable	rich.segment.Segments	yes	1	A simple renderable to render an iterable of segments. This class may be useful if you want to print segments outside of a __rich_console__ method.
rich.segment.code	rich.segment.code	attribute	rich	api/rich.segment.md	yes	importable	rich.segment.code	no	0	
rich.segment.console	rich.segment.console	attribute	rich	api/rich.segment.md	yes	importable	rich.segment.console	no	0	
rich.segment.fragments	rich.segment.fragments	attribute	rich	api/rich.segment.md	yes	importable	rich.segment.fragments	no	0	
rich.segment.text	rich.segment.text	attribute	rich	api/rich.segment.md	yes	importable	rich.segment.text	no	0	
rich.spinner.Spinner	rich.spinner.Spinner	class	rich	api/rich.spinner.md	yes	importable	rich.spinner.Spinner	yes	2	A spinner animation.
rich.spinner.all_spinners	rich.spinner.all_spinners	attribute	rich	api/rich.spinner.md	yes	importable	rich.spinner.all_spinners	no	0	
rich.status.Status	rich.status.Status	class	rich	api/rich.status.md	yes	importable	rich.status.Status	yes	1	Displays a status indicator with a 'spinner' animation.
rich.status.console	rich.status.console	attribute	rich	api/rich.status.md	yes	importable	rich.status.console	no	0	
rich.style.NULL_STYLE	rich.style.NULL_STYLE	attribute	rich	api/rich.style.md	yes	importable	rich.style.NULL_STYLE	yes	0	
rich.style.Style	rich.style.Style	class	rich	api/rich.style.md	yes	importable	rich.style.Style	yes	21	A terminal style.
rich.style.StyleStack	rich.style.StyleStack	class	rich	api/rich.style.md	yes	importable	rich.style.StyleStack	yes	2	A stack of styles.
rich.style.StyleType	rich.style.StyleType	attribute	rich	api/rich.style.md	yes	importable	rich.style.StyleType	yes	16	
rich.style._Bit	rich.style._Bit	class	rich	api/rich.style.md	no	internal	-	no	0	A descriptor to get/set a style attribute bit.
rich.style._hash_getter	rich.style._hash_getter	attribute	rich	api/rich.style.md	no	internal	-	no	0	
rich.style._id_generator	rich.style._id_generator	attribute	rich	api/rich.style.md	no	internal	-	no	0	
rich.styled.Styled	rich.styled.Styled	class	rich	api/rich.styled.md	yes	importable	rich.styled.Styled	yes	2	Apply a style to a renderable.
rich.styled.panel	rich.styled.panel	attribute	rich	api/rich.styled.md	yes	importable	rich.styled.panel	no	0	
rich.syntax.ANSISyntaxTheme	rich.syntax.ANSISyntaxTheme	class	rich	api/rich.syntax.md	yes	importable	rich.syntax.ANSISyntaxTheme	yes	0	Syntax theme to use standard colors.
rich.syntax.ANSI_DARK	rich.syntax.ANSI_DARK	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.ANSI_DARK	yes	0	
rich.syntax.ANSI_LIGHT	rich.syntax.ANSI_LIGHT	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.ANSI_LIGHT	yes	0	
rich.syntax.DEFAULT_THEME	rich.syntax.DEFAULT_THEME	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.DEFAULT_THEME	yes	0	
rich.syntax.NUMBERS_COLUMN_DEFAULT_PADDING	rich.syntax.NUMBERS_COLUMN_DEFAULT_PADDING	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.NUMBERS_COLUMN_DEFAULT_PADDING	yes	0	
rich.syntax.PaddingProperty	rich.syntax.PaddingProperty	class	rich	api/rich.syntax.md	yes	importable	rich.syntax.PaddingProperty	yes	0	Descriptor to get and set padding.
rich.syntax.PygmentsSyntaxTheme	rich.syntax.PygmentsSyntaxTheme	class	rich	api/rich.syntax.md	yes	importable	rich.syntax.PygmentsSyntaxTheme	yes	0	Syntax theme that delegates to Pygments theme.
rich.syntax.RICH_SYNTAX_THEMES	rich.syntax.RICH_SYNTAX_THEMES	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.RICH_SYNTAX_THEMES	yes	0	
rich.syntax.Syntax	rich.syntax.Syntax	class	rich	api/rich.syntax.md	yes	importable	rich.syntax.Syntax	yes	7	Construct a Syntax object to render syntax highlighted code.
rich.syntax.SyntaxPosition	rich.syntax.SyntaxPosition	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.SyntaxPosition	yes	1	
rich.syntax.SyntaxTheme	rich.syntax.SyntaxTheme	class	rich	api/rich.syntax.md	yes	importable	rich.syntax.SyntaxTheme	yes	0	Base class for a syntax theme.
rich.syntax.TokenType	rich.syntax.TokenType	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.TokenType	yes	0	
rich.syntax.WINDOWS	rich.syntax.WINDOWS	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.WINDOWS	yes	0	
rich.syntax._SyntaxHighlightRange	rich.syntax._SyntaxHighlightRange	class	rich	api/rich.syntax.md	no	received	rich.syntax.Syntax._stylized_ranges (parameter)	no	0	A range to highlight in a Syntax object. `start` and `end` are 2-integers tuples, where the first integer is the line number (starting from 1) and the second integer is the column index (starting from 0).
rich.syntax._get_code_index_for_syntax_position	rich.syntax._get_code_index_for_syntax_position	function	rich	api/rich.syntax.md	no	internal	-	no	0	Returns the index of the code string for the given positions.
rich.syntax.args	rich.syntax.args	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.args	no	0	
rich.syntax.code	rich.syntax.code	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.code	no	0	
rich.syntax.console	rich.syntax.console	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.console	no	0	
rich.syntax.parser	rich.syntax.parser	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.parser	no	0	
rich.syntax.syntax	rich.syntax.syntax	attribute	rich	api/rich.syntax.md	yes	importable	rich.syntax.syntax	no	0	
rich.table.Column	rich.table.Column	class	rich	api/rich.table.md	yes	importable	rich.table.Column	yes	1	Defines a column within a ~Table.
rich.table.Row	rich.table.Row	class	rich	api/rich.table.md	yes	importable	rich.table.Row	yes	0	Information regarding a row.
rich.table.Table	rich.table.Table	class	rich	api/rich.table.md	yes	importable	rich.table.Table	yes	16	A console renderable to draw a table.
rich.table._Cell	rich.table._Cell	class	rich	api/rich.table.md	no	received	rich.table.Table._get_cells (parameter)	no	0	A single cell in a table.
rich.table.console	rich.table.console	attribute	rich	api/rich.table.md	yes	importable	rich.table.console	no	0	
rich.table.header	rich.table.header	function	rich	api/rich.table.md	yes	importable	rich.table.header	no	0	
rich.table.highlight	rich.table.highlight	attribute	rich	api/rich.table.md	yes	importable	rich.table.highlight	no	0	
rich.table.table	rich.table.table	attribute	rich	api/rich.table.md	yes	importable	rich.table.table	no	0	
rich.terminal_theme.DEFAULT_TERMINAL_THEME	rich.terminal_theme.DEFAULT_TERMINAL_THEME	attribute	rich	api/rich.terminal_theme.md	yes	importable	rich.terminal_theme.DEFAULT_TERMINAL_THEME	yes	4	
rich.terminal_theme.DIMMED_MONOKAI	rich.terminal_theme.DIMMED_MONOKAI	attribute	rich	api/rich.terminal_theme.md	yes	importable	rich.terminal_theme.DIMMED_MONOKAI	yes	0	
rich.terminal_theme.MONOKAI	rich.terminal_theme.MONOKAI	attribute	rich	api/rich.terminal_theme.md	yes	importable	rich.terminal_theme.MONOKAI	yes	0	
rich.terminal_theme.NIGHT_OWLISH	rich.terminal_theme.NIGHT_OWLISH	attribute	rich	api/rich.terminal_theme.md	yes	importable	rich.terminal_theme.NIGHT_OWLISH	yes	0	
rich.terminal_theme.SVG_EXPORT_THEME	rich.terminal_theme.SVG_EXPORT_THEME	attribute	rich	api/rich.terminal_theme.md	yes	importable	rich.terminal_theme.SVG_EXPORT_THEME	yes	1	
rich.terminal_theme.TerminalTheme	rich.terminal_theme.TerminalTheme	class	rich	api/rich.terminal_theme.md	yes	importable	rich.terminal_theme.TerminalTheme	yes	3	A color theme used when exporting console content.
rich.terminal_theme._ColorTuple	rich.terminal_theme._ColorTuple	attribute	rich	api/rich.terminal_theme.md	no	internal	-	no	0	
rich.text.DEFAULT_JUSTIFY	rich.text.DEFAULT_JUSTIFY	attribute	rich	api/rich.text.md	yes	importable	rich.text.DEFAULT_JUSTIFY	yes	0	
rich.text.DEFAULT_OVERFLOW	rich.text.DEFAULT_OVERFLOW	attribute	rich	api/rich.text.md	yes	importable	rich.text.DEFAULT_OVERFLOW	yes	0	
rich.text.GetStyleCallable	rich.text.GetStyleCallable	attribute	rich	api/rich.text.md	yes	importable	rich.text.GetStyleCallable	yes	0	
rich.text.Span	rich.text.Span	class	rich	api/rich.text.md	yes	importable	rich.text.Span	yes	2	A marked up region in some text.
rich.text.Text	rich.text.Text	class	rich	api/rich.text.md	yes	importable	rich.text.Text	yes	30	Text with color / style.
rich.text.TextType	rich.text.TextType	attribute	rich	api/rich.text.md	yes	importable	rich.text.TextType	yes	10	A plain string or a :class:`Text` instance.
rich.text._re_whitespace	rich.text._re_whitespace	attribute	rich	api/rich.text.md	no	internal	-	no	0	
rich.text.console	rich.text.console	attribute	rich	api/rich.text.md	yes	importable	rich.text.console	no	0	
rich.text.text	rich.text.text	attribute	rich	api/rich.text.md	yes	importable	rich.text.text	no	0	
rich.theme.Theme	rich.theme.Theme	class	rich	api/rich.theme.md	yes	importable	rich.theme.Theme	yes	4	A container for style information, used by :class:`~rich.console.Console`.
rich.theme.ThemeStack	rich.theme.ThemeStack	class	rich	api/rich.theme.md	yes	importable	rich.theme.ThemeStack	yes	1	A stack of themes.
rich.theme.ThemeStackError	rich.theme.ThemeStackError	class	rich	api/rich.theme.md	yes	importable	rich.theme.ThemeStackError	yes	0	Base exception for errors related to the theme stack.
rich.theme.theme	rich.theme.theme	attribute	rich	api/rich.theme.md	yes	importable	rich.theme.theme	no	0	
rich.themes.DEFAULT	rich.themes.DEFAULT	attribute	rich	api/rich.themes.md	yes	importable	rich.themes.DEFAULT	yes	0	
rich.traceback.Frame	rich.traceback.Frame	class	rich	api/rich.traceback.md	yes	importable	rich.traceback.Frame	yes	0	
rich.traceback.LOCALS_MAX_LENGTH	rich.traceback.LOCALS_MAX_LENGTH	attribute	rich	api/rich.traceback.md	yes	importable	rich.traceback.LOCALS_MAX_LENGTH	yes	0	
rich.traceback.LOCALS_MAX_STRING	rich.traceback.LOCALS_MAX_STRING	attribute	rich	api/rich.traceback.md	yes	importable	rich.traceback.LOCALS_MAX_STRING	yes	0	
rich.traceback.PathHighlighter	rich.traceback.PathHighlighter	class	rich	api/rich.traceback.md	yes	importable	rich.traceback.PathHighlighter	yes	0	
rich.traceback.Stack	rich.traceback.Stack	class	rich	api/rich.traceback.md	yes	importable	rich.traceback.Stack	yes	0	
rich.traceback.Trace	rich.traceback.Trace	class	rich	api/rich.traceback.md	yes	importable	rich.traceback.Trace	yes	0	
rich.traceback.Traceback	rich.traceback.Traceback	class	rich	api/rich.traceback.md	yes	importable	rich.traceback.Traceback	yes	2	A Console renderable that renders a traceback.
rich.traceback.WINDOWS	rich.traceback.WINDOWS	attribute	rich	api/rich.traceback.md	yes	importable	rich.traceback.WINDOWS	yes	0	
rich.traceback._SyntaxError	rich.traceback._SyntaxError	class	rich	api/rich.traceback.md	no	received	rich.traceback.Stack.syntax_error (parameter)	no	0	
rich.traceback._iter_syntax_lines	rich.traceback._iter_syntax_lines	function	rich	api/rich.traceback.md	no	internal	-	no	0	Yield start and end positions per line.
rich.traceback.bar	rich.traceback.bar	function	rich	api/rich.traceback.md	yes	importable	rich.traceback.bar	no	0	
rich.traceback.error	rich.traceback.error	function	rich	api/rich.traceback.md	yes	importable	rich.traceback.error	no	0	
rich.traceback.foo	rich.traceback.foo	function	rich	api/rich.traceback.md	yes	importable	rich.traceback.foo	no	0	
rich.traceback.install	rich.traceback.install	function	rich	api/rich.traceback.md	yes	importable	rich.traceback.install	yes	0	Install a rich traceback handler.
rich.tree.GuideType	rich.tree.GuideType	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.GuideType	yes	0	
rich.tree.Tree	rich.tree.Tree	class	rich	api/rich.tree.md	yes	importable	rich.tree.Tree	yes	1	A renderable for a tree structure.
rich.tree.code	rich.tree.code	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.code	no	0	
rich.tree.console	rich.tree.console	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.console	no	0	
rich.tree.containers_node	rich.tree.containers_node	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.containers_node	no	0	
rich.tree.markdown	rich.tree.markdown	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.markdown	no	0	
rich.tree.node	rich.tree.node	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.node	no	0	
rich.tree.panel	rich.tree.panel	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.panel	no	0	
rich.tree.root	rich.tree.root	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.root	no	0	
rich.tree.simple_node	rich.tree.simple_node	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.simple_node	no	0	
rich.tree.syntax	rich.tree.syntax	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.syntax	no	0	
rich.tree.table	rich.tree.table	attribute	rich	api/rich.tree.md	yes	importable	rich.tree.table	no	0	
typer.__version__	typer.__version__	attribute	typer	api/typer.md	no	internal	-	no	1	
typer._click._compat.CYGWIN	typer._click._compat.CYGWIN	attribute	click	api/typer._click._compat.md	no	internal	-	no	1	
typer._click._compat.WIN	typer._click._compat.WIN	attribute	click	api/typer._click._compat.md	no	internal	-	no	2	
typer._click._compat._AtomicFile	typer._click._compat._AtomicFile	class	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._FixupStream	typer._click._compat._FixupStream	class	click	api/typer._click._compat.md	no	internal	-	no	0	The new io interface needs more from streams than streams traditionally implement.  As such, this fix-up code is necessary in some circumstances.
typer._click._compat._NonClosingTextIOWrapper	typer._click._compat._NonClosingTextIOWrapper	class	click	api/typer._click._compat.md	no	internal	-	no	1	
typer._click._compat._ansi_re	typer._click._compat._ansi_re	attribute	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._ansi_stream_wrappers	typer._click._compat._ansi_stream_wrappers	attribute	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._default_text_stderr	typer._click._compat._default_text_stderr	attribute	click	api/typer._click._compat.md	no	internal	-	no	1	
typer._click._compat._default_text_stdin	typer._click._compat._default_text_stdin	attribute	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._default_text_stdout	typer._click._compat._default_text_stdout	attribute	click	api/typer._click._compat.md	no	internal	-	no	2	
typer._click._compat._find_binary_reader	typer._click._compat._find_binary_reader	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._find_binary_writer	typer._click._compat._find_binary_writer	function	click	api/typer._click._compat.md	no	internal	-	no	1	
typer._click._compat._force_correct_text_reader	typer._click._compat._force_correct_text_reader	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._force_correct_text_stream	typer._click._compat._force_correct_text_stream	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._force_correct_text_writer	typer._click._compat._force_correct_text_writer	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._get_argv_encoding	typer._click._compat._get_argv_encoding	function	click	api/typer._click._compat.md	no	internal	-	no	1	
typer._click._compat._get_windows_console_stream	typer._click._compat._get_windows_console_stream	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._is_binary_reader	typer._click._compat._is_binary_reader	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._is_binary_writer	typer._click._compat._is_binary_writer	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._is_compat_stream_attr	typer._click._compat._is_compat_stream_attr	function	click	api/typer._click._compat.md	no	internal	-	no	0	A stream attribute is compatible if it is equal to the desired value or the desired value is unset and the attribute has a value.
typer._click._compat._is_compatible_text_stream	typer._click._compat._is_compatible_text_stream	function	click	api/typer._click._compat.md	no	internal	-	no	0	Check if a stream's encoding and errors attributes are compatible with the desired values.
typer._click._compat._is_jupyter_kernel_output	typer._click._compat._is_jupyter_kernel_output	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._make_cached_stream_func	typer._click._compat._make_cached_stream_func	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._make_text_stream	typer._click._compat._make_text_stream	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat._stream_is_misconfigured	typer._click._compat._stream_is_misconfigured	function	click	api/typer._click._compat.md	no	internal	-	no	0	A stream is misconfigured if its encoding is ASCII.
typer._click._compat._wrap_io_open	typer._click._compat._wrap_io_open	function	click	api/typer._click._compat.md	no	internal	-	no	0	Handles not passing ``encoding`` and ``errors`` in binary mode.
typer._click._compat.auto_wrap_for_ansi	typer._click._compat.auto_wrap_for_ansi	function	click	api/typer._click._compat.md	no	internal	-	no	1	Support ANSI color and style codes on Windows by wrapping a stream with colorama.
typer._click._compat.binary_streams	typer._click._compat.binary_streams	attribute	click	api/typer._click._compat.md	no	internal	-	no	1	
typer._click._compat.get_best_encoding	typer._click._compat.get_best_encoding	function	click	api/typer._click._compat.md	no	internal	-	no	1	Returns the default stream encoding if not found.
typer._click._compat.get_binary_stderr	typer._click._compat.get_binary_stderr	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat.get_binary_stdin	typer._click._compat.get_binary_stdin	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat.get_binary_stdout	typer._click._compat.get_binary_stdout	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat.get_text_stderr	typer._click._compat.get_text_stderr	function	click	api/typer._click._compat.md	no	internal	-	no	1	
typer._click._compat.get_text_stdin	typer._click._compat.get_text_stdin	function	click	api/typer._click._compat.md	no	internal	-	no	0	
typer._click._compat.get_text_stdout	typer._click._compat.get_text_stdout	function	click	api/typer._click._compat.md	no	internal	-	no	0	
